,timestamp,tweet_text,username,all_hashtags,followers_count,text
58,6/1/2019 18:03,So happy and irrationally proud to see @ACBofficials playing so well. Like I have a personal stake in their performance 😀 #AFGvsAUS #CWC19Bristol,b'Mithukb',"['AFGvsAUS', 'CWC19Bristol']",627,so happy and irrationally proud to see  playing so well. like i have a personal stake in their performance   afgvsaus   cwc19bristol 
59,6/1/2019 18:00,@sixitsports AUSTRALIA   #WiNiT  #SiXiT  #Predict  #Win   @sixitsports #AFGvsAUS  #Australia #cricket #CWC19 #CWC2019 #WorldCupquiz  Join @surajsahu32  @iApoorvAgarwal  @Aniketw1551,b'urboynaved',"['WiNiT', 'SiXiT', 'Predict', 'Win', 'AFGvsAUS', 'Australia', 'cricket', 'CWC19', 'CWC2019', 'WorldCupquiz']",126,australia    winit    sixit    predict    win      afgvsaus    australia   cricket   cwc19   cwc2019   worldcupquiz   join
60,6/1/2019 18:00,Never stop believing.  #AFGvsAUS #CWC19 https://t.co/JakzR5pi6U,b'Hayder_raja',"['AFGvsAUS', 'CWC19']",164,never stop believing.   afgvsaus   cwc19 
61,6/1/2019 17:57,"A glorious day here @Gloscricket for #AfgvsAus at the #CWC19 but disgraceful that, on the hottest, brightest, and one of the longest days of the year, the floodlights have been blazing since 5pm #ClimateEmergency #ClimateCrisis",b'ajmalzy',"['AfgvsAus', 'CWC19', 'ClimateEmergency', 'ClimateCrisis']",283,"a glorious day here  for  afgvsaus  at the  cwc19  but disgraceful that, on the hottest, brightest, and one of the longest days of the year, the floodlights have been blazing since 5pm  climateemergency   climatecrisis "
62,6/1/2019 17:55,"Hey @cricketcomau, for the record Smith is booed by the English spectators and not Afghans! @davidwarner31 😎🤗 #WelcomeBack - On a separate note #Afghanistan played better than #Pakistan and #Srilanka!  #AFGvsAUS #CWC2019",b'bashirgwakh',"['WelcomeBack', 'Afghanistan', 'Pakistan', 'Srilanka', 'AFGvsAUS', 'CWC2019']",51920,hey  for the record smith is booed by the english spectators and not afghans!    welcomeback  - on a separate note  afghanistan  played better than  pakistan  and  srilanka!    afgvsaus   cwc2019 
63,6/1/2019 17:52,Small contributions by each team member helps build a good total at the end of the innings. Small and regular investments in Mutual Funds can help build a good financial portfolio. #AFGvsAUS #CWC2019 #CricketKiBaatMutualFundsKeSaath #MutualFundsSahiHai,b'MFSahiHai',"['AFGvsAUS', 'CWC2019', 'CricketKiBaatMutualFundsKeSaath', 'MutualFundsSahiHai']",16834,small contributions by each team member helps build a good total at the end of the innings. small and regular investments in mutual funds can help build a good financial portfolio.  afgvsaus   cwc2019   cricketkibaatmutualfundskesaath   mutualfundssahihai 
64,6/1/2019 17:48,Great commentary from #aussie Michael Clark on @SkyCricket in the #AFGvsAUS game as he described Khawaja’s technique of batting on off stump to rule out the chance of LBW.... the ball before he’s given out LBW... 😂😂😂 #ICCWC2019,b'SCutlerIFA',"['aussie', 'AFGvsAUS', 'ICCWC2019']",1811,great commentary from  aussie  michael clark on  in the  afgvsaus  game as he described khawajas technique of batting on off stump to rule out the chance of lbw  the ball before hes given out lbw    iccwc2019 
65,6/1/2019 17:47,Watching 🦘🦘🦘vs 🐫🐫🐫 #AFGvsAUS #CricketWorldCup2019 #kabul #Afg,b'fapaaf',"['AFGvsAUS', 'CricketWorldCup2019', 'kabul', 'Afg']",292,watching vs   afgvsaus   cricketworldcup2019   kabul   afg 
66,6/1/2019 17:46,@sixitsports Australia Will Win ✨  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  🌈 @sixitsports 🌈,b'Veena51786329',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",160,australia will win    winit    sixit   contest   predict    win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz     
67,6/1/2019 17:45,Kids waiting for the fielder to return their ball 😝 #CWC19 #AFGvsAUS https://t.co/LuTz1SJLel,b'ravinathd',"['CWC19', 'AFGvsAUS']",826,kids waiting for the fielder to return their ball   cwc19   afgvsaus 
68,6/1/2019 17:42,What a moment this is... Smith and Warner. Together. in the middle again. after their 1-year ban. Momentuous.   #AFGvsAUS #CWC19,b'WellPitched',"['AFGvsAUS', 'CWC19']",1992,what a moment this is  smith and warner. together. in the middle again. after their 1-year ban. momentuous.    afgvsaus   cwc19 
69,6/1/2019 17:37,#AFGvsAUS who’s directing this nonsense? Still pictures? What about a montage of sepia stills too?! @ICC,b'TheTellyRocket',['AFGvsAUS'],2748, afgvsaus  whos directing this nonsense? still pictures? what about a montage of sepia stills too?!
70,6/1/2019 17:36,David Warner is a monster isn’t he? He was just made for batting. It’s like he was constructed in a crazy scientist’s lab. Only two ingredients required. 62% batting prowess and 38% shithousery. #AUSvsAFG #AFGvsAUS #cwc19,b'Crick_bait',"['AUSvsAFG', 'AFGvsAUS', 'cwc19']",91,david warner is a monster isnt he? he was just made for batting. its like he was constructed in a crazy scientists lab. only two ingredients required. 62% batting prowess and 38% shithousery.  ausvsafg   afgvsaus   cwc19 
71,6/1/2019 17:35,"#AFGvsAUS LIVE |  David Warner goes past the 50-run mark off 74 deliveries. Australia 148/1, need 60   #CWC19 #ICCCricketWorldCup   Follow live -  https://t.co/zaCNjtb7nL https://t.co/GKCUNBbcuo",b'htTweets',"['AFGvsAUS', 'CWC19', 'ICCCricketWorldCup']",6786108," afgvsaus  live |  david warner goes past the 50-run mark off 74 deliveries. australia 148/1, need 60    cwc19   icccricketworldcup    follow live -"
72,6/1/2019 17:31,Poor wicket keeping #afgahnnistan #AFGvsAUS,b'markt2606',"['afgahnnistan', 'AFGvsAUS']",85,poor wicket keeping  afgahnnistan   afgvsaus 
73,6/1/2019 17:28,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 Australia 124/1 (20.4) Aaron Finch 66(49) #AFGvsAUS @ICC @CricketAus https://t.co/M1rqbouaS7,b'cricketarticle',['AFGvsAUS'],59,icc cricket world cup 2019 match 4 afghanistan vs australia afghanistan 207/10 australia 124/1 (20.4) aaron finch 66(49)  afgvsaus 
74,6/1/2019 17:26,VIDEO: Finch on fire! 🔥  @CricketAus star Aaron Finch hits quickfire fifty to send his team on their way to a victory.   #CWC19 #AFGvsAUS #Finch   https://t.co/RBLJSHeq3U,b'FOXSportsAsia',"['CWC19', 'AFGvsAUS', 'Finch']",52068,video: finch on fire!    star aaron finch hits quickfire fifty to send his team on their way to a victory.    cwc19   afgvsaus   finch 
75,6/1/2019 17:17,Shock horror. Finch gone from a lofted drive. #AFGvsAUS,b'EssexCricketer',['AFGvsAUS'],209,shock horror. finch gone from a lofted drive.  afgvsaus 
76,6/1/2019 17:16,#CWC19 #AFGvsAUS Aaron Finch scored 66 runs in 49 balls https://t.co/Qt42mFJqai,b'11cricketnews',"['CWC19', 'AFGvsAUS']",747, cwc19   afgvsaus  aaron finch scored 66 runs in 49 balls
77,6/1/2019 17:15,Super knock from Aaron Finch - the only surprise was he didn't go on and make 100 #WorldCup2019 #AFGvsAUS,b'ellis_red',"['WorldCup2019', 'AFGvsAUS']",222,super knock from aaron finch - the only surprise was he didn't go on and make 100  worldcup2019   afgvsaus 
78,6/1/2019 17:15,Finch was looking certain to slap his way to a big hundred but holed out on the boundary for 66. #AfghanAtalan have their first breakthrough!  #CmonAussie 103-1 off 18 overs.  #CWC19 #AFGvsAUS    https://t.co/bg8SA8XOaV,b'textbookcricket',"['AfghanAtalan', 'CmonAussie', 'CWC19', 'AFGvsAUS']",84,finch was looking certain to slap his way to a big hundred but holed out on the boundary for 66.  afghanatalan  have their first breakthrough!   cmonaussie  103-1 off 18 overs.   cwc19   afgvsaus 
79,6/1/2019 17:15,Some creative fancy dress from one of the flats overlooking Bristol!  #AFGvsAUS #CWC19 https://t.co/Wz9tfEUe3o,b'henrymoeranBBC',"['AFGvsAUS', 'CWC19']",12679,some creative fancy dress from one of the flats overlooking bristol!   afgvsaus   cwc19 
80,6/1/2019 17:04,"When seamers were bowling so good,Why Afghan captain removed them from attack before 10 overs.Are they only trusting spin bowlers. #askstarsports #afgvsaus",b'Jasssingh1395',"['askstarsports', 'afgvsaus']",16,"when seamers were bowling so good,why afghan captain removed them from attack before 10 overs.are they only trusting spin bowlers.  askstarsports   afgvsaus "
81,6/1/2019 17:03,Why not there is more teams in world cup as like in football!??? #ASKSTAR #AFGvsAUS,b'prakashmurmu93',"['ASKSTAR', 'AFGvsAUS']",17,why not there is more teams in world cup as like in football!???  askstar   afgvsaus 
82,6/1/2019 17:01,"Okay #Australia, you've proved your point. #AFGvsAUS #CWC19",b'YojPhadnis',"['Australia', 'AFGvsAUS', 'CWC19']",1857,"okay  australia,  you've proved your point.  afgvsaus   cwc19 "
83,6/1/2019 16:57,Rashid welcomed with a 4 and 6 and 50 for Finchy.  #AFGvsAUS #CmonAussie,b'AnnyaDasGupta33',"['AFGvsAUS', 'CmonAussie']",494,rashid welcomed with a 4 and 6 and 50 for finchy.   afgvsaus   cmonaussie 
84,6/1/2019 16:55,This booing thing is plain idiotic!   #AFGvsAUS #CWC19,b'AnnyaDasGupta33',"['AFGvsAUS', 'CWC19']",494,this booing thing is plain idiotic!    afgvsaus   cwc19 
85,6/1/2019 16:50,afghan batsman are so elegant and talented. they are for future just need to develop patience and they will soon  #AFGvsAUS #CWC19,b'niyasahamed22',"['AFGvsAUS', 'CWC19']",91,afghan batsman are so elegant and talented. they are for future just need to develop patience and they will soon   afgvsaus   cwc19 
86,6/1/2019 16:47,"Misery for Asian teams so far at the world cup, Sri Lanka totally thrashed by New Zealand and loosing the game by 10 wickets. A day earlier same was the case was with Pakistan meanwhile Australia dominating Afghanistan. #CWC19 #NzVsSl #AfgVsAus #PakVsWi #AsianTeams",b'masroorjatoi',"['CWC19', 'NzVsSl', 'AfgVsAus', 'PakVsWi', 'AsianTeams']",14,"misery for asian teams so far at the world cup, sri lanka totally thrashed by new zealand and loosing the game by 10 wickets. a day earlier same was the case was with pakistan meanwhile australia dominating afghanistan.  cwc19   nzvssl   afgvsaus   pakvswi   asianteams "
87,6/1/2019 16:37,BOWL RASHID KHAN ALREADY. thank you #AfgvsAus #WorldCup2019,b'UKSkol',"['AfgvsAus', 'WorldCup2019']",915,bowl rashid khan already. thank you  afgvsaus   worldcup2019 
88,6/1/2019 16:33,@sixitsports AUSTRALIA  #WiNiT  #SiXiT  #Predict  #Win   @sixitsports #AFGvsAUS  #Australia #cricket #CWC19 #CWC2019 #WorldCupquiz  Join @Shivani55773336  @imAbhishrma,b'shivampop',"['WiNiT', 'SiXiT', 'Predict', 'Win', 'AFGvsAUS', 'Australia', 'cricket', 'CWC19', 'CWC2019', 'WorldCupquiz']",393,australia   winit    sixit    predict    win      afgvsaus    australia   cricket   cwc19   cwc2019   worldcupquiz   join
89,6/1/2019 16:28,#AFG Hassan is leading their bowling with great pace...Testing finch and warner .. #AFGvsAUS #CWC19,b'kabilan_durai',"['AFG', 'AFGvsAUS', 'CWC19']",204, afg  hassan is leading their bowling with great pace testing finch and warner    afgvsaus   cwc19 
90,6/1/2019 16:21,Love the @ACBofficials spirit despite @cricketcomau dominating #iccworldcup2019 #AFGvsAUS,b'Faisalfaiz92',"['iccworldcup2019', 'AFGvsAUS']",112,love the  spirit despite  dominating  iccworldcup2019   afgvsaus 
91,6/1/2019 16:20,Hassan is impressive 140+ with control wow.. #AFGvsAUS,b'dixit22_',['AFGvsAUS'],54,hassan is impressive 140+ with control wow   afgvsaus 
92,6/1/2019 16:19,#AFGvsAUS #CWC19  #Hassan seems to be promising with his Perfect Line.,b'dwivedi_nilesh',"['AFGvsAUS', 'CWC19', 'Hassan']",11, afgvsaus   cwc19    hassan  seems to be promising with his perfect line.
93,6/1/2019 16:10,I missed that sound: #WaitOn #WaitOn #AUSvsAFG #AFGvsAUS @davidwarner31 #WorldCup2019,b'AmjaAugustie',"['WaitOn', 'WaitOn', 'AUSvsAFG', 'AFGvsAUS', 'WorldCup2019']",308,i missed that sound:  waiton   waiton   ausvsafg   afgvsaus    worldcup2019 
94,6/1/2019 16:10,Warner playing like finch and finch playing like Warner .. #AFGvsAUS,b'lokendradc3',['AFGvsAUS'],33,warner playing like finch and finch playing like warner    afgvsaus 
95,6/1/2019 16:08,@sixitsports Ans- AFGHANISTAN will win.   #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'Pamelabiswas02',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",14,ans- afghanistan will win.    winit    sixit   contest   predict    win    afgvsaus   afghanatalan   australia   cricket   cwc19   bristol   cwc2019   worldcupquiz 
96,6/1/2019 16:07,@AadiLECE David Warner is on strike. #AUSvsAFG #AFGvsAUS #WorldCup2019,b'AmjaAugustie',"['AUSvsAFG', 'AFGvsAUS', 'WorldCup2019']",308,david warner is on strike.  ausvsafg   afgvsaus   worldcup2019 
97,6/1/2019 16:03,"@cricketwallah don't u think it was highly immature of .@ACBofficials team to play with #T20 temperament,throwing wickets with 12 overs 2 spare.4 teams r forced to sit out this #ICCCricketWorldCup and here we witness a team with 'don't care anyway I gonna lose' attitude.  #AFGvsAUS #Afghanistan",b'bullsize',"['T20', 'ICCCricketWorldCup', 'AFGvsAUS', 'Afghanistan']",76,"don't u think it was highly immature of . team to play with  t20  temperament,throwing wickets with 12 overs 2 spare.4 teams r forced to sit out this  icccricketworldcup  and here we witness a team with 'don't care anyway i gonna lose' attitude.   afgvsaus   afghanistan "
98,6/1/2019 16:03,"@saadmohseni don't u think it was highly immature of .@ACBofficials team to play with #T20 temperament,throwing wickets with 12 overs 2 spare.4 teams r forced to sit out this #ICCCricketWorldCup and here we witness a team with 'don't care anyway I gonna lose' attitude.  #AFGvsAUS #Afghanistan",b'bullsize',"['T20', 'ICCCricketWorldCup', 'AFGvsAUS', 'Afghanistan']",76,"don't u think it was highly immature of . team to play with  t20  temperament,throwing wickets with 12 overs 2 spare.4 teams r forced to sit out this  icccricketworldcup  and here we witness a team with 'don't care anyway i gonna lose' attitude.   afgvsaus   afghanistan "
99,6/1/2019 16:00,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #win #sixitsports #cricket #CWC19    #oval #CWC2019 #giveaway #alert #WorldCup2019Quiz #AFGvsAUS #AfghanAtalan    #Australia,b'Revathynagaraj',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'win', 'sixitsports', 'cricket', 'CWC19', 'oval', 'CWC2019', 'giveaway', 'alert', 'WorldCup2019Quiz', 'AFGvsAUS', 'AfghanAtalan', 'Australia']",135,australia   winit   sixit   contest   predict   win   sixitsports   cricket   cwc19   oval   cwc2019   giveaway   alert   worldcup2019quiz   afgvsaus   afghanatalan   australia 
100,6/1/2019 15:55,"#AFGvsAUS, ICC Cricket World Cup 2019: #Afghanistan Fights Early Blows to Score 207, Sets Target of 208 For #Australia #AFGvAUS #AfghanAtalan #CWC2019WithLatestLY #CWC19 #ICCCricketWorldCup2019 #RashidKhan https://t.co/863gMknWLK",b'latestly',"['AFGvsAUS', 'Afghanistan', 'Australia', 'AFGvAUS', 'AfghanAtalan', 'CWC2019WithLatestLY', 'CWC19', 'ICCCricketWorldCup2019', 'RashidKhan']",31694," afgvsaus,  icc cricket world cup 2019:  afghanistan  fights early blows to score 207, sets target of 208 for  australia   afgvaus   afghanatalan   cwc2019withlatestly   cwc19   icccricketworldcup2019   rashidkhan "
101,6/1/2019 15:54,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 N Zadran 51(49) #AFGvsAUS @ICC @ACBofficials https://t.co/WaeANA2GYV,b'cricketarticle',['AFGvsAUS'],59,icc cricket world cup 2019 match 4 afghanistan vs australia afghanistan 207/10 n zadran 51(49)  afgvsaus 
102,6/1/2019 15:52,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 N Zadran 51(49) R Shah 43(60) Pat Cummins 3/40 Adam Zampa 3/60 Australia required 208 runs to win #AFGvsAUS @ICC @ACBofficials https://t.co/sLyHGRUwlZ,b'cricketarticle',['AFGvsAUS'],59,icc cricket world cup 2019 match 4 afghanistan vs australia afghanistan 207/10 n zadran 51(49) r shah 43(60) pat cummins 3/40 adam zampa 3/60 australia required 208 runs to win  afgvsaus 
103,6/1/2019 15:51,@ACBofficials  #WorldCup2019 #CWC19  Afghanistan what a fight! Best come back when compared with all others teams till now in WC! Hats off!!  #AFGvsAUS,b'anudeep_veera',"['WorldCup2019', 'CWC19', 'AFGvsAUS']",147, worldcup2019   cwc19   afghanistan what a fight! best come back when compared with all others teams till now in wc! hats off!!   afgvsaus 
104,6/1/2019 15:48,#AFGvsAUS LIVE |  Afghanistan 207/10 well played Afganistan🤟👏👏 Hope they will give tough fight to Aussie's.  #CWC19 #ICCCricketWorldCup,b'Amansah321',"['AFGvsAUS', 'CWC19', 'ICCCricketWorldCup']",622, afgvsaus  live |  afghanistan 207/10 well played afganistan hope they will give tough fight to aussie's.   cwc19   icccricketworldcup 
105,6/1/2019 15:46,Still better batsmen than the Pakistani batsmen. A very good inning by Afghanistan team.  @ACBofficials @CricketAus #AFGvsAUS #betterbatting #wellplayed,b'atinygem',"['AFGvsAUS', 'betterbatting', 'wellplayed']",16,still better batsmen than the pakistani batsmen. a very good inning by afghanistan team.     afgvsaus   betterbatting   wellplayed 
106,6/1/2019 15:46,#RashidKhan &amp; #Mujeeb should have played with more sense! 12 Overs as spare! Would be more useful for to get more target when you have fight back bowlers!!  #Target208 #AFGvsAUS #CWC19,b'tamizhanlogesh',"['RashidKhan', 'Mujeeb', 'Target208', 'AFGvsAUS', 'CWC19']",4912, rashidkhan  &amp;  mujeeb  should have played with more sense! 12 overs as spare! would be more useful for to get more target when you have fight back bowlers!!   target208   afgvsaus   cwc19 
107,6/1/2019 15:45,@StarSportsIndia First Asian team to cross 200mark   Well done #AFGvsAUS   Well played   Now just to use those 30ivers pf mujeeb nabi and rashid wisely,b'adi11_aditya',['AFGvsAUS'],50,first asian team to cross 200mark   well done  afgvsaus    well played   now just to use those 30ivers pf mujeeb nabi and rashid wisely
108,6/1/2019 15:43,Target 208 #AfgvsAus🇦🇫🇦🇺 #Cricket #WorldCup #ICC,b'HamayounShirzai',"['AfgvsAus', 'Cricket', 'WorldCup', 'ICC']",434,target 208  afgvsaus   cricket   worldcup   icc 
109,6/1/2019 15:43,@Afghanistan played much batter then other Asian teams till now in this tournament... !!  Well played !! Appreciated !! #CWC19 #AFGvsAUS,b'swapnils702',"['CWC19', 'AFGvsAUS']",20,played much batter then other asian teams till now in this tournament  !!  well played !! appreciated !!  cwc19   afgvsaus 
110,6/1/2019 15:43,Target: 208 #AFGvsAUS Australia yet to bat #Australia,b'surajnepal211',"['AFGvsAUS', 'Australia']",332,target: 208  afgvsaus  australia yet to bat  australia 
111,6/1/2019 15:43,#Afghanistan -&gt; first asian team so far to breach 200+ total in WC !!  #AFGvsAUS,b'srikprodigy',"['Afghanistan', 'AFGvsAUS']",35, afghanistan  -&gt; first asian team so far to breach 200+ total in wc !!   afgvsaus 
112,6/1/2019 15:43,"@shivam_suthar7 @cricketaakash don't you think it was highly immature of .@ACBofficials team to play with a #T20 temperament, throwing wickets with 12 overs to spare. 4 teams are forced to sit out this #ICCCricketWorldCup and here we witness a team with 'don't care anyway I gonna lose' attitude.  #AFGvsAUS",b'bullsize',"['T20', 'ICCCricketWorldCup', 'AFGvsAUS']",76,"don't you think it was highly immature of . team to play with a  t20  temperament, throwing wickets with 12 overs to spare. 4 teams are forced to sit out this  icccricketworldcup  and here we witness a team with 'don't care anyway i gonna lose' attitude.   afgvsaus "
