timestamp,tweet_text,username,all_hashtags,followers_count
6/5/2019 13:47,@SmartCrowdAE Australia 🇦🇺  #WorldCup2019Quiz  #SmartCrowdContest #AFGvsAUS,b'Ashish21747492',"['WorldCup2019Quiz', 'SmartCrowdContest', 'AFGvsAUS']",8
6/3/2019 11:19,@SmartCrowdAE Australia #SmartCrowdContest #AFGVSAUS @SmartCrowdAE,b'priyu_16',"['SmartCrowdContest', 'AFGVSAUS']",583
6/3/2019 8:18,@sixitsports Bangladesh  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @HimanshuRijhwa3  @pavangaulkar14  @witty_vishal  @Jay_parmar17 @misssmita3  @Sanjiv_34,b'G_hsr7',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",700
6/3/2019 2:37,@SmartCrowdAE Australia #WorldCup2019Quiz  #SmartCrowdContest #AFGvsAUS,b'Shailes78836957',"['WorldCup2019Quiz', 'SmartCrowdContest', 'AFGvsAUS']",633
6/2/2019 22:30,Defending champions Australia defeat Afghanistan by 7 wickets   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia  https://t.co/kO0iSaoQaU,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
6/2/2019 18:38,Love CRICKET? Follow @BadaCricket and stay updated. #SockThem! #CWC19     #WorldCup2019  #CWC2019 #AFGvsAUS #WIvsPAK #ICCCricketWorldCup2019 #CWC19 #PakistanCricketTeam #NZvsSL  #ICCCricketWorldCup #ICC2019 #Kohli #SAvBan #SAvsBAN   #PAKvENG #SouthAfrica #TeamIndia https://t.co/2rcm9eHRY6,b'BadaCricket',"['SockThem', 'CWC19', 'WorldCup2019', 'CWC2019', 'AFGvsAUS', 'WIvsPAK', 'ICCCricketWorldCup2019', 'CWC19', 'PakistanCricketTeam', 'NZvsSL', 'ICCCricketWorldCup', 'ICC2019', 'Kohli', 'SAvBan', 'SAvsBAN', 'PAKvENG', 'SouthAfrica', 'TeamIndia']",28
6/2/2019 17:40,Defending champions Australia defeat Afghanistan by 7 wickets   #ICCWorldCup2019 #ICCWC2019 #CWC19 #AFGvAUS #AusvAFG #AFGvsAUS #AUSvsAFG #Afghanistan #Australia  https://t.co/kO0iSa7eMk,b'PigeonExpress_',"['ICCWorldCup2019', 'ICCWC2019', 'CWC19', 'AFGvAUS', 'AusvAFG', 'AFGvsAUS', 'AUSvsAFG', 'Afghanistan', 'Australia']",701
6/2/2019 13:14,Love CRICKET? Follow @BadaCricket and stay updated. #SockThem! #CWC19    #WorldCup2019  #CWC2019 #AFGvsAUS #WIvsPAK #ICCCricketWorldCup2019 #CWC19  #SLvNZ #NZvsSL  #ICCCricketWorldCup #ICC2019 #Kohli #SAvBan #SAvsBAN   #Australia #SouthAfrica #TeamIndia https://t.co/URVJER2qTa,b'BadaCricket',"['SockThem', 'CWC19', 'WorldCup2019', 'CWC2019', 'AFGvsAUS', 'WIvsPAK', 'ICCCricketWorldCup2019', 'CWC19', 'SLvNZ', 'NZvsSL', 'ICCCricketWorldCup', 'ICC2019', 'Kohli', 'SAvBan', 'SAvsBAN', 'Australia', 'SouthAfrica', 'TeamIndia']",28
6/2/2019 13:07,@sixitsports South Africa  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @raj_vijayan @LoveMusicandLFC @acidkidrock @deryl06 @sayed_ejaz,b'ArafatBagalkot',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",41
6/2/2019 10:41,@sixitsports South Africa  #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  join @mysterioussu @Sagar14Naik  @THEMURTUZA @porwal_shilpi  @taru_bhatt02 @acidkidrock  @gsrana4580  @SapnaChawla84__,b'montu13713',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",1410
6/2/2019 10:32,@SmartCrowdAE Australia #SmartCrowdContest #AFGVSAUS @SmartCrowdAE Join @NikitaBobade3 @PreetiSanghavi1 @misty_basu @PinkyDholakia @piyushpuri12,b'cuteushakumari',"['SmartCrowdContest', 'AFGVSAUS']",1379
6/2/2019 10:04,@sixitsports South Africa 🏆🏆🏆🏆😍😍🏏🏏🏏🏏 #WiNiT #SixiT #Contest #Predict #Win @sixitsports #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'jadumani_tarai',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",131
6/2/2019 9:09,@sixitsports 👉South Africa👈  #WiNiT #SixiT #Contest #Predict #Win  @sixitsports  #AFGvsAus #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz,b'Sanket_b23',"['WiNiT', 'SixiT', 'Contest', 'Predict', 'Win', 'AFGvsAus', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",255
6/2/2019 9:03,@SmartCrowdAE Australia #SmartCrowdContest #AFGVSAUS  #WorldCup2019Quiz @CoolRahul_kumar  @shilpaparmar3  @PromisePoulose,b'skrana111',"['SmartCrowdContest', 'AFGVSAUS', 'WorldCup2019Quiz']",225
6/2/2019 8:57,@SmartCrowdAE Australia #SmartCrowdContest #AFGVSAUS  #WorldCup2019Quiz @semeet  @namitavsuri  @Shilpa4669,b'parulghalout',"['SmartCrowdContest', 'AFGVSAUS', 'WorldCup2019Quiz']",1739
6/2/2019 8:48,Kohli has a thumb injury. Love CRICKET? Follow @BadaCricket and stay updated. #SockThem! #CWC19   #WorldCup2019  #CWC2019 #AFGvsAUS #WIvsPAK #ICCCricketWorldCup2019 #CWC19 #SLvNZ #NZvsSL  #ICCCricketWorldCup #ICC2019 #Kohli #SAvBan #SAvsBAN   #Australia #SouthAfrica #TeamIndia https://t.co/ID9RY9mZjh,b'BadaCricket',"['SockThem', 'CWC19', 'WorldCup2019', 'CWC2019', 'AFGvsAUS', 'WIvsPAK', 'ICCCricketWorldCup2019', 'CWC19', 'SLvNZ', 'NZvsSL', 'ICCCricketWorldCup', 'ICC2019', 'Kohli', 'SAvBan', 'SAvsBAN', 'Australia', 'SouthAfrica', 'TeamIndia']",28
6/2/2019 8:41,Performed better than PAK and SL.. #AFGvsAUS https://t.co/ZbAu5daWhw,b'VDevotte',['AFGvsAUS'],0
6/2/2019 8:05,@sixitsports Australia  #WiNiT with #SiXiT #Contest #Predict #AFGVsAUS #Afghanisthan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  Join @JainShantilal12 @emNishant @Raghavendra0703 @CHUNMUN143 @chandra_mani38 @sd12dec @agsaha @varun4yaars @dutt_sankar @yashgandhi66 @prachimana,b'KUMARGA18458018',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGVsAUS', 'Afghanisthan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",66
6/2/2019 7:46,@sixitsports Australia  #WiNiT #SiXiT #Contest #Predict #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz Join @khemka_sunny  @subrata_porwal  @ShreedharTolas1,b'sudarshantolas1',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",36
6/2/2019 5:41,@cricketaakash sor you have forget to do review of afg vs aus. First mistake from you. #AFGvsAUS #CWC19,b'Nayan96892444',"['AFGvsAUS', 'CWC19']",1
6/2/2019 4:40,Well played by #AfghanAtalan. Atleast they gave a decent fight for total they put on. Batsmen lacked some experience and patience especially against fast bowlers. You have to give some respect to oposition and play each ball to its merit. Hope they learn quick #CWC19 #AFGvsAUS,b'Cric191',"['AfghanAtalan', 'CWC19', 'AFGvsAUS']",2
6/2/2019 3:33,Australia won by 7 wickets 👏 Player of the Match #AUSvAFG David Warner  #ICCCricketWorldCup2019 #CWC2019 #AUSvsAFG #AFGvsAUS #AFGvAUS https://t.co/Sr3E2RTCzp,b'Kamla__Pasand',"['AUSvAFG', 'ICCCricketWorldCup2019', 'CWC2019', 'AUSvsAFG', 'AFGvsAUS', 'AFGvAUS']",127
6/2/2019 3:20,#CWC19 #AFGvsAUS | Afghanistan captain @GbNaib takes Australia drubbing in his stride  (Via @HTSportsNews)  https://t.co/BjlvoV9Zoc,b'htTweets',"['CWC19', 'AFGvsAUS']",6786108
6/2/2019 2:53,"Between Mohammad Shahzad for Afghanistan last night in #AFGvsAUS at the #CWC2019 and now Ruiz Jr in this #JoshuaRuiz fight, I’m starting to gain confidence that there may yet be time for a professional top-level sports career...   #CouchPotatoHeroes",b'chrismca88',"['AFGvsAUS', 'CWC2019', 'JoshuaRuiz', 'CouchPotatoHeroes']",202
6/2/2019 0:41,"First time I’ve paid this much interest in a sports match, but the #AFGvsAUS scores show that #AFG wasn’t far off. Let’s keep it going.",b'LordHotspice',"['AFGvsAUS', 'AFG']",259
6/2/2019 0:18,"@davidwarner31 only can do that, Comeback match with swollen glute no problem, I will open the innings &amp; I will chase it down said Davey Warner.  #CWC2019  #ComebackMatch #AfgvsAus #match5 https://t.co/eWJ8WeCrVA",b'Onlinecrickets3',"['CWC2019', 'ComebackMatch', 'AfgvsAus', 'match5']",2
6/1/2019 22:43,Australia had the Afghans 5 for under a 100. They shouldn’t have got to 200. They don’t know how to knock the tail off quick enough. Don’t use enough Yorkers #cwc19 #AFGvsAUS,b'damochandler',"['cwc19', 'AFGvsAUS']",1809
6/1/2019 22:16,@SmartCrowdAE Australia #WorldCup2019Quiz  #SmartCrowdContest #AfgvsAus,b'Fatema_moi',"['WorldCup2019Quiz', 'SmartCrowdContest', 'AfgvsAus']",37
6/1/2019 21:08,"Such a great play of bouncers by afghan batsman tday! That sound fearlessness in batting, good to see new asian team coming up. #AFGvsAUS #ICCWorldCup2019 #CWC19",b'KARTIK00968039',"['AFGvsAUS', 'ICCWorldCup2019', 'CWC19']",3
6/1/2019 21:01,"@wwos More worrying thing, had Afghanistan 5-77 and let them off the hook to get 207.   Other sides won't be as forgiving on us. #AFGvsAUS #CWC2019",b'DiPolarPilot',"['AFGvsAUS', 'CWC2019']",164
6/1/2019 21:01,No10 Downing Street has @Number10cat - Bristol County Ground has ‘Bruce’. 🐈 @7_Cannon #AFGvsAUS 🏏 https://t.co/jXTS9i193h,b'hughwhitfeld',['AFGvsAUS'],6229
6/1/2019 20:47,ICC Cricket World Cup 2019 Match Result...  🇦🇫 207 AFG vs AUS 🇦🇺 209/3 (34.5 Overs)         (AUSTRALIA WON BY 7 WICKETS)  #CJSportsMedia #ICC #CWC2019 #AFGvsAUS https://t.co/oRPoBe1qht,b'CJSportsMedia',"['CJSportsMedia', 'ICC', 'CWC2019', 'AFGvsAUS']",651
6/1/2019 20:47,#AFGvsAUS Finch is back in form.,b'AvalancheBITW',['AFGvsAUS'],22
6/1/2019 20:44,AUSTRALIA WIN ICC World Cup : Match 4 - Afghanistan vs Australia Afghanistan:207/10(Overs:38.2) | Australia:209/3(Overs:34.5)  #PrabhuDeva #KingOfDance #AustraliaWin #AFGvsAUS #ICCWorldCup2019 https://t.co/EbOAPK1Iuh,b'prabhudevakingo',"['PrabhuDeva', 'KingOfDance', 'AustraliaWin', 'AFGvsAUS', 'ICCWorldCup2019']",46
6/1/2019 20:41,#uclfinal #tottenham #insidedragons #AFGvsAUS (only legends understand) boys AFTER UCL FINAL 😂 vitals E https://t.co/5RmirhMSXS,b'GoniHarish',"['uclfinal', 'tottenham', 'insidedragons', 'AFGvsAUS']",0
6/1/2019 20:17,Smith and Warner batting together. This could be tasty #CWC2019 #AFGvsAUS #cwc2019bristol https://t.co/EJxx3rVKrv,b'AdrianBennion',"['CWC2019', 'AFGvsAUS', 'cwc2019bristol']",270
6/1/2019 20:14,"No matter if he booed by the crowd the way #DavidWarner played today WOW   He looked proper #ODI's batsmen, not like #T20's player who come and try to hit every other ball   #AUSvsAFG #AUSvAFG #AFGvAUS #AFGvsAUS  #cwc19 #CWC2019",b'AliHasa_n',"['DavidWarner', 'ODI', 'T20', 'AUSvsAFG', 'AUSvAFG', 'AFGvAUS', 'AFGvsAUS', 'cwc19', 'CWC2019']",196
6/1/2019 20:13,#CWC19   Hope upcoming pitches offer more help to spinners: @GbNaib   MORE HERE: https://t.co/k4ERpEwkZ4 #AFGvsAUS #AUSvAFG #CCWorldCup2019 https://t.co/zxxRaJuX1y,b'cricket_country',"['CWC19', 'AFGvsAUS', 'AUSvAFG', 'CCWorldCup2019']",35843
6/1/2019 20:11,"#AFGvsAUS , #ICCCricketWorldCup2019 : #Australia Beat #Afghanistan by 7 Wickets, Twitter Hails #DavidWarner's Innings and #Afghanistan's Fighting Spirit #AUSvAFG #Warner #CWC19 #RashidKhan #Zampa #Cummins #CWC2019WithLatestLY #stevesmith #boos https://t.co/i5JmXGXXpJ",b'latestly',"['AFGvsAUS', 'ICCCricketWorldCup2019', 'Australia', 'Afghanistan', 'DavidWarner', 'Afghanistan', 'AUSvAFG', 'Warner', 'CWC19', 'RashidKhan', 'Zampa', 'Cummins', 'CWC2019WithLatestLY', 'stevesmith', 'boos']",31694
6/1/2019 19:56,A comfortable win for both #NewZealand &amp; #Australia  For SL: Senior players should play with more maturity  AFG should play one more seamer #ICCWorldCup #ICCCricketWorldCup #ICC #ICC2019 #CWC19 #CWC #CricketWorldCup19 #CricketKaCrown #AFGvsAUS #NZvSL #CmonAussie #WC2019 #Warner,b'oye_nilesh',"['NewZealand', 'Australia', 'ICCWorldCup', 'ICCCricketWorldCup', 'ICC', 'ICC2019', 'CWC19', 'CWC', 'CricketWorldCup19', 'CricketKaCrown', 'AFGvsAUS', 'NZvSL', 'CmonAussie', 'WC2019', 'Warner']",79
6/1/2019 19:43,"#CWC19   Warner was struggling, but he hung on: @AaronFinch5   MORE HERE: https://t.co/LaHxuNyVVE #AFGvsAUS #AUSvAFG #CCWorldCup2019 https://t.co/2Ck1H2JSf9",b'cricket_country',"['CWC19', 'AFGvsAUS', 'AUSvAFG', 'CCWorldCup2019']",35843
6/1/2019 18:47,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 Australia 209/3 Australia won by 7 wickets MOM- David Warner 89*(114) #AFGvsAUS @ICC @CricketAus @davidwarner31 https://t.co/NbsgRWLo0i,b'cricketarticle',['AFGvsAUS'],59
6/1/2019 18:45,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 Australia 209/3 David Warner 89*(114) Aaron Finch 66(49) Australia won by 7 wickets #AFGvsAUS @ICC @CricketAus @davidwarner31 @AaronFinch5 https://t.co/3syw0wJxrv,b'cricketarticle',['AFGvsAUS'],59
6/1/2019 18:37,"After #AFGvsAUS, make your #Dream11Team for #SAvBAN!  #CWC19 #CricketWorldCup2019 #ProteaFire #RiseOfTheTigers #Dram11 #Dream11Predictions   https://t.co/s9jA97If53",b'cricadium',"['AFGvsAUS', 'Dream11Team', 'SAvBAN', 'CWC19', 'CricketWorldCup2019', 'ProteaFire', 'RiseOfTheTigers', 'Dram11', 'Dream11Predictions']",156
6/1/2019 18:32,#AUS won by 7 wickets! Opening wicket should have been taken earlier! It seems like no one can shatter #AUS  if they didnt lose first 4 wickets soon! All are in great form! Esply #Warner #Finch #Smith #Khawaja ! #Warner laam kolappasila irukkaan!!  #AFGvsAUS #CWC19,b'tamizhanlogesh',"['AUS', 'AUS', 'Warner', 'Finch', 'Smith', 'Khawaja', 'Warner', 'AFGvsAUS', 'CWC19']",4912
6/1/2019 18:30,#AFGvsAUS #CWC2019 #Bristol   Comfortable win for the defending champions ! It isn't a humiliation for Afghanistan either  when compared to thier contemporary Asian teams that have played in this series so far .  Loved Hamid Hassan's spell of 6-0-15-0 with as many as 28 dots. https://t.co/0croYIMOs7,b'KumaranKumanan',"['AFGvsAUS', 'CWC2019', 'Bristol']",448
6/1/2019 18:29,"Is there a rule against giving the MOtM to a bowler? Cummins and Zampa picked 3 wickets each and set the game up and yet it's given to Warner? If it had to be a batsman, it should have been Finch who made a bigger impact. Not sure who is making these decisions. #CWC19 #AFGvsAUS",b'ABCricket19',"['CWC19', 'AFGvsAUS']",56
6/1/2019 18:28,#CWC19 #AFGvsAUS @davidwarner31 scored an unbeaten 89 runs in 114 balls https://t.co/HQV2CFSrJy,b'11cricketnews',"['CWC19', 'AFGvsAUS']",747
6/1/2019 18:23,#CWC19 #AFGvsAUS AFG 207 (38.2) AUS 209/3 (34.5) Australia won by 7 wickets https://t.co/wTlbzjALWs,b'11cricketnews',"['CWC19', 'AFGvsAUS']",747
6/1/2019 18:22,From refugee camps to @cricketworldcup .  #AfghanAtalan #AFGvsAUS,b'MA_Mehrabi',"['AfghanAtalan', 'AFGvsAUS']",53
6/1/2019 18:21,"Aus complete the chase easily and win by 7 wickets then. They would be chuffed to see Finch, Warner among the runs. The Afghans showed glimpses of their immense talent but in the end, they were found wanting in all three departments. #CWC19 #AFGvsAUS",b'NorthStandGang',"['CWC19', 'AFGvsAUS']",2603
6/1/2019 18:20,Quite Close ;) My Prediction: AFG 210. AUS will get it in 35 ov. Actual: AFG 207. AUS got it in 34.5 ov  #CWC19 #CricketWorldCup #CricketWorldCup2019 #CWC #AFGvAUS  #AFGvsAUS #AUSvAFG #AUSvsAFG,b'CharlieJoe4',"['CWC19', 'CricketWorldCup', 'CricketWorldCup2019', 'CWC', 'AFGvAUS', 'AFGvsAUS', 'AUSvAFG', 'AUSvsAFG']",193
6/1/2019 18:19,AUS won  #CWC19 #AFGvAUS #AFGvsAUS https://t.co/Bi6RLodhHk,b'adityasas3',"['CWC19', 'AFGvAUS', 'AFGvsAUS']",363
6/1/2019 18:13,Only good thing abt Sanju manju commentary is that keeping TV mute during his commentary reduces noise pollution a bit #AUSvAFG #AFGvsAUS #CWC19,b'kst7781',"['AUSvAFG', 'AFGvsAUS', 'CWC19']",64
6/1/2019 18:10,To think #Afghanistan has the highest innings score so far for any Asian team in the world cup. #AfgVsAus #CWC19,b'ajay_chandar',"['Afghanistan', 'AfgVsAus', 'CWC19']",195
6/1/2019 18:06,"That Afghan wicket keeper is the equivalent of the fat boy at school, in the nets porky #AFGvsAUS #CWC19",b'OG66Gizmo',"['AFGvsAUS', 'CWC19']",1521
6/1/2019 18:05,"Boring , one sided #AFGvsAUS",b'Mital42850403',['AFGvsAUS'],1
6/1/2019 18:04,"David Warner and Steve Smith 'Booed' by Fans in AFG vs AUS ICC Cricket World Cup Match,Watch Video #AFGvAUS #DavidWarner #SteveSmith #Boos #AFGvsAUS #ICCCricketWorldCup2019 #CWC19 #CWC2019 #CWC2019WithLatestLY #Afghanistan #AfghanAtalan #RashidKhan #Finch  https://t.co/cb4b7iuIPA",b'latestly',"['AFGvAUS', 'DavidWarner', 'SteveSmith', 'Boos', 'AFGvsAUS', 'ICCCricketWorldCup2019', 'CWC19', 'CWC2019', 'CWC2019WithLatestLY', 'Afghanistan', 'AfghanAtalan', 'RashidKhan', 'Finch']",31694
6/1/2019 18:03,So happy and irrationally proud to see @ACBofficials playing so well. Like I have a personal stake in their performance 😀 #AFGvsAUS #CWC19Bristol,b'Mithukb',"['AFGvsAUS', 'CWC19Bristol']",627
6/1/2019 18:00,@sixitsports AUSTRALIA   #WiNiT  #SiXiT  #Predict  #Win   @sixitsports #AFGvsAUS  #Australia #cricket #CWC19 #CWC2019 #WorldCupquiz  Join @surajsahu32  @iApoorvAgarwal  @Aniketw1551,b'urboynaved',"['WiNiT', 'SiXiT', 'Predict', 'Win', 'AFGvsAUS', 'Australia', 'cricket', 'CWC19', 'CWC2019', 'WorldCupquiz']",126
6/1/2019 18:00,Never stop believing.  #AFGvsAUS #CWC19 https://t.co/JakzR5pi6U,b'Hayder_raja',"['AFGvsAUS', 'CWC19']",164
6/1/2019 17:57,"A glorious day here @Gloscricket for #AfgvsAus at the #CWC19 but disgraceful that, on the hottest, brightest, and one of the longest days of the year, the floodlights have been blazing since 5pm #ClimateEmergency #ClimateCrisis",b'ajmalzy',"['AfgvsAus', 'CWC19', 'ClimateEmergency', 'ClimateCrisis']",283
6/1/2019 17:55,"Hey @cricketcomau, for the record Smith is booed by the English spectators and not Afghans! @davidwarner31 😎🤗 #WelcomeBack - On a separate note #Afghanistan played better than #Pakistan and #Srilanka!  #AFGvsAUS #CWC2019",b'bashirgwakh',"['WelcomeBack', 'Afghanistan', 'Pakistan', 'Srilanka', 'AFGvsAUS', 'CWC2019']",51920
6/1/2019 17:52,Small contributions by each team member helps build a good total at the end of the innings. Small and regular investments in Mutual Funds can help build a good financial portfolio. #AFGvsAUS #CWC2019 #CricketKiBaatMutualFundsKeSaath #MutualFundsSahiHai,b'MFSahiHai',"['AFGvsAUS', 'CWC2019', 'CricketKiBaatMutualFundsKeSaath', 'MutualFundsSahiHai']",16834
6/1/2019 17:48,Great commentary from #aussie Michael Clark on @SkyCricket in the #AFGvsAUS game as he described Khawaja’s technique of batting on off stump to rule out the chance of LBW.... the ball before he’s given out LBW... 😂😂😂 #ICCWC2019,b'SCutlerIFA',"['aussie', 'AFGvsAUS', 'ICCWC2019']",1811
6/1/2019 17:47,Watching 🦘🦘🦘vs 🐫🐫🐫 #AFGvsAUS #CricketWorldCup2019 #kabul #Afg,b'fapaaf',"['AFGvsAUS', 'CricketWorldCup2019', 'kabul', 'Afg']",292
6/1/2019 17:46,@sixitsports Australia Will Win ✨  #WiNiT  #SiXiT #Contest #Predict  #Win @sixitsports #AFGvsAUS #AfghanAtalan #Australia #cricket #CWC19 #Bristol #CWC2019 #WorldCupquiz  🌈 @sixitsports 🌈,b'Veena51786329',"['WiNiT', 'SiXiT', 'Contest', 'Predict', 'Win', 'AFGvsAUS', 'AfghanAtalan', 'Australia', 'cricket', 'CWC19', 'Bristol', 'CWC2019', 'WorldCupquiz']",160
6/1/2019 17:45,Kids waiting for the fielder to return their ball 😝 #CWC19 #AFGvsAUS https://t.co/LuTz1SJLel,b'ravinathd',"['CWC19', 'AFGvsAUS']",826
6/1/2019 17:42,What a moment this is... Smith and Warner. Together. in the middle again. after their 1-year ban. Momentuous.   #AFGvsAUS #CWC19,b'WellPitched',"['AFGvsAUS', 'CWC19']",1992
6/1/2019 17:37,#AFGvsAUS who’s directing this nonsense? Still pictures? What about a montage of sepia stills too?! @ICC,b'TheTellyRocket',['AFGvsAUS'],2748
6/1/2019 17:36,David Warner is a monster isn’t he? He was just made for batting. It’s like he was constructed in a crazy scientist’s lab. Only two ingredients required. 62% batting prowess and 38% shithousery. #AUSvsAFG #AFGvsAUS #cwc19,b'Crick_bait',"['AUSvsAFG', 'AFGvsAUS', 'cwc19']",91
6/1/2019 17:35,"#AFGvsAUS LIVE |  David Warner goes past the 50-run mark off 74 deliveries. Australia 148/1, need 60   #CWC19 #ICCCricketWorldCup   Follow live -  https://t.co/zaCNjtb7nL https://t.co/GKCUNBbcuo",b'htTweets',"['AFGvsAUS', 'CWC19', 'ICCCricketWorldCup']",6786108
6/1/2019 17:31,Poor wicket keeping #afgahnnistan #AFGvsAUS,b'markt2606',"['afgahnnistan', 'AFGvsAUS']",85
6/1/2019 17:28,ICC Cricket World Cup 2019 Match 4 Afghanistan vs Australia Afghanistan 207/10 Australia 124/1 (20.4) Aaron Finch 66(49) #AFGvsAUS @ICC @CricketAus https://t.co/M1rqbouaS7,b'cricketarticle',['AFGvsAUS'],59
6/1/2019 17:26,VIDEO: Finch on fire! 🔥  @CricketAus star Aaron Finch hits quickfire fifty to send his team on their way to a victory.   #CWC19 #AFGvsAUS #Finch   https://t.co/RBLJSHeq3U,b'FOXSportsAsia',"['CWC19', 'AFGvsAUS', 'Finch']",52068
6/1/2019 17:17,Shock horror. Finch gone from a lofted drive. #AFGvsAUS,b'EssexCricketer',['AFGvsAUS'],209
6/1/2019 17:16,#CWC19 #AFGvsAUS Aaron Finch scored 66 runs in 49 balls https://t.co/Qt42mFJqai,b'11cricketnews',"['CWC19', 'AFGvsAUS']",747
6/1/2019 17:15,Super knock from Aaron Finch - the only surprise was he didn't go on and make 100 #WorldCup2019 #AFGvsAUS,b'ellis_red',"['WorldCup2019', 'AFGvsAUS']",222
6/1/2019 17:15,Finch was looking certain to slap his way to a big hundred but holed out on the boundary for 66. #AfghanAtalan have their first breakthrough!  #CmonAussie 103-1 off 18 overs.  #CWC19 #AFGvsAUS    https://t.co/bg8SA8XOaV,b'textbookcricket',"['AfghanAtalan', 'CmonAussie', 'CWC19', 'AFGvsAUS']",84
6/1/2019 17:15,Some creative fancy dress from one of the flats overlooking Bristol!  #AFGvsAUS #CWC19 https://t.co/Wz9tfEUe3o,b'henrymoeranBBC',"['AFGvsAUS', 'CWC19']",12679
6/1/2019 17:04,"When seamers were bowling so good,Why Afghan captain removed them from attack before 10 overs.Are they only trusting spin bowlers. #askstarsports #afgvsaus",b'Jasssingh1395',"['askstarsports', 'afgvsaus']",16
6/1/2019 17:03,Why not there is more teams in world cup as like in football!??? #ASKSTAR #AFGvsAUS,b'prakashmurmu93',"['ASKSTAR', 'AFGvsAUS']",17
6/1/2019 17:01,"Okay #Australia, you've proved your point. #AFGvsAUS #CWC19",b'YojPhadnis',"['Australia', 'AFGvsAUS', 'CWC19']",1857
6/1/2019 16:57,Rashid welcomed with a 4 and 6 and 50 for Finchy.  #AFGvsAUS #CmonAussie,b'AnnyaDasGupta33',"['AFGvsAUS', 'CmonAussie']",494
6/1/2019 16:55,This booing thing is plain idiotic!   #AFGvsAUS #CWC19,b'AnnyaDasGupta33',"['AFGvsAUS', 'CWC19']",494
6/1/2019 16:50,afghan batsman are so elegant and talented. they are for future just need to develop patience and they will soon  #AFGvsAUS #CWC19,b'niyasahamed22',"['AFGvsAUS', 'CWC19']",91
6/1/2019 16:47,"Misery for Asian teams so far at the world cup, Sri Lanka totally thrashed by New Zealand and loosing the game by 10 wickets. A day earlier same was the case was with Pakistan meanwhile Australia dominating Afghanistan. #CWC19 #NzVsSl #AfgVsAus #PakVsWi #AsianTeams",b'masroorjatoi',"['CWC19', 'NzVsSl', 'AfgVsAus', 'PakVsWi', 'AsianTeams']",14
6/1/2019 16:37,BOWL RASHID KHAN ALREADY. thank you #AfgvsAus #WorldCup2019,b'UKSkol',"['AfgvsAus', 'WorldCup2019']",915
6/1/2019 16:33,@sixitsports AUSTRALIA  #WiNiT  #SiXiT  #Predict  #Win   @sixitsports #AFGvsAUS  #Australia #cricket #CWC19 #CWC2019 #WorldCupquiz  Join @Shivani55773336  @imAbhishrma,b'shivampop',"['WiNiT', 'SiXiT', 'Predict', 'Win', 'AFGvsAUS', 'Australia', 'cricket', 'CWC19', 'CWC2019', 'WorldCupquiz']",393
